time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
171,0.07748817157465195,0.167,0.0,0.55048393697376241,38.46527844588957,36.798,31.401879231342392,45.528677660436742,y,4
172,0.07007608036341673,0.056,0.0,0.54284110467826197,41.318658757604766,36.934,34.254884445219957,48.382433069989574,y,4
173,0.4420843412794687,0.198,0.0,0.94464492241775022,67.40040993701814,63.148,59.545954008986051,75.25486586505022,y,4
174,0.12453328760352736,0.213,0.0,0.6273624781129844,83.74827579287347,71.395,75.890822542000706,91.605729043746237,y,10
175,0.17937113903181218,0.064,0.059516036135227143,0.2992262419283972,83.41040804599879,71.363,75.310599049477574,91.510217042520011,g,10
176,0.13706006483642935,0.093,0.0060505387871877814,0.26806959088567095,100.11911655796064,93.326,91.883823701417285,108.35440941450399,g,10
177,0.153091667601927,0.124,0.027767564903406872,0.27841577030044712,96.69683418872728,89.661,88.300247882174588,105.09342049527997,g,10
178,0.1477142712458272,0.094,0.023043982126124671,0.27238456036552972,96.55583752391996,96.206,88.161826783720727,104.9498482641192,g,10
179,0.16361392942433756,0.068,0.041933158040683038,0.28529470080799207,92.1740588490166,95.394,83.778239125134633,100.56987857289857,g,10
180,0.1281086581073948,0.055,0.0,0.60515508214807123,91.89065637571605,98.332,83.450229972318795,100.3310827791133,y,10
181,0.13002067417219487,0.056,0.0,0.61226130762320752,86.0248886681571,92.6,77.724874770134534,94.324902566179674,y,10
182,0.1304136136198787,0.055,0.0,0.61039466640382534,88.55237637261177,96.133,80.100109014774233,97.004643730449317,y,10
183,0.12508862728243664,0.055,0.0,0.60595398213199869,87.43361726501519,91.539,78.970691631236235,95.896542898794138,y,10
184,0.08947945879314445,0.054,0.0,0.58813745271485884,80.45948817846161,84.0,71.984352631035947,88.934623725887278,y,10
185,0.09318604510308431,0.054,0.0,0.57560077014976097,77.23078548953517,81.994,68.757122352947235,85.704448626123096,y,10
186,0.08454781236281494,0.058,0.0,0.56821673735075029,76.42091803459573,80.727,67.933952540528736,84.907883528662722,y,10
187,0.0796254648722822,0.057,0.0,0.55834996031204642,69.56740042908353,72.8,61.058906290954816,78.075894567212259,y,9
188,0.06748068874941646,0.053,0.0,0.54683216797481582,65.61568153290293,70.533,57.122219445515732,74.109143620290126,y,9
189,0.06892042384331482,0.059,0.0,0.54906332617708675,68.56557672275204,73.266,60.012685027878248,77.118468417625834,y,8
190,0.07747266751416682,0.057,0.0,0.55274703502907929,63.24903974106036,65.604,54.701259527302312,71.796819954818403,y,8
191,0.0775094313644161,0.061,0.0,0.5511512873896931,65.10071329133689,68.978,56.504109883132635,73.697316699541133,y,7
192,0.07995892060237045,0.056,0.0,0.55308715676665399,65.74154088969888,67.957,57.13357752429215,74.349504255105614,y,7
193,0.059356635561760705,0.061,0.0,0.48155451131435839,62.695781404997746,64.129,54.086828406206216,71.304734403789269,y,5
194,0.06699749665759314,0.062,0.0,0.45985858339053531,64.27794305480344,66.734,55.680437962369254,72.875448147237634,y,6
195,0.06983512444906254,0.067,0.0,0.44455192765904133,66.56137793060344,68.0,57.943805563419616,75.178950297787267,y,5
196,0.08268966659681679,0.084,0.0,0.44675211168839846,70.34503749397669,70.872,61.758212329920447,78.931862658032927,y,5
197,0.06052117525345843,0.071,0.0,0.41653313870354147,65.6903372962438,65.136,57.059798847209038,74.320875745278556,y,4
198,0.11830159470734254,0.089,0.0,0.24000333311823924,64.23478061664089,66.6,55.696741815735265,72.772819417546515,g,4
199,0.16060935253550948,0.145,0.0,0.52523939260587416,61.53901617887088,64.597,53.010425664654001,70.067606693087754,y,5
200,0.07227413214262148,0.128,0.0,0.48563344596542662,59.73626276539298,63.467,51.271585332147723,68.200940198638236,y,10
201,0.11616138817568655,0.219,0.0,0.48717525320229743,60.03226453698562,63.871,51.553615441326919,68.510913632644318,y,10
202,0.17045314961006275,1.511,0.0,0.39872733271081373,38.5864137616536,41.399,29.578911980852062,47.593915542455143,g,10
203,0.0775881904884701,0.182,0.0,0.42241834385791033,46.22152023488502,57.27,36.750720548033293,55.692319921736747,y,9
