time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
36,0.12296651239017273,0.154,0.0,0.26753787412195462,27.117997424365754,34.0,0.0,58.241617910884912,g,2
37,0.10246563938383897,0.102,0.0,0.24806794752434058,26.065195323446034,33.0,0.0,57.201696598993735,g,2
38,0.11219069193155425,0.068,0.0,0.25288730387893971,26.999869619559178,33.0,0.0,58.154556549392474,g,3
39,0.10572101122668442,0.07,0.0,0.24967315603595558,29.337005404111437,33.667,0.0,60.43308259687926,g,2
40,0.1511583184292551,0.11,0.0014552440857760196,0.30086139277273416,32.58621811873803,35.0,1.4769222016630934,63.69551403581297,g,2
41,0.18567695867088002,0.156,0.029856854719476189,0.34149706262228385,34.93815977635454,35.0,3.8522944771010899,66.024025075607994,g,2
42,0.16673406889469983,0.122,0.025879914366159662,0.30758822342323999,42.485908689393,44.333,11.364086043095568,73.607731335690431,g,3
43,0.17373798767707724,0.075,0.024879726254227186,0.32259624909992729,49.48405673052281,49.0,18.416993267531875,80.551120193513739,g,3
44,0.1336494530606025,0.062,0.0,0.27286532691470911,50.40257430096527,49.0,19.340476627059875,81.464671974870669,g,2
45,0.2068651976184066,0.103,0.0,0.87306722865946906,60.576782868342605,62.0,29.458618970979355,91.694946765705851,y,2
46,3.824925885441604e-08,0.239,0.0,3.6858609714033426,66.1298178796117,62.0,35.15416901866616,97.105466740557262,g,2
47,0.14594083605603458,0.147,0.0043972721159545869,0.28748439999611458,67.73927370834927,64.0,36.785750514559382,98.692796902139165,g,3
48,0.17337822804895697,0.07,0.0,0.81085591256405798,69.23940267696771,68.0,38.350392455021961,100.12841289891347,y,4
49,0.15606198300308693,0.067,0.0,0.79255856118199219,68.58704314157096,68.0,37.698122445554731,99.475963837587187,y,4
50,0.160795913818355,0.082,0.0,0.79430017450155788,72.13056262579357,76.0,41.224950836942796,103.03617441464435,y,4
51,0.1512855492746571,0.067,0.0,0.78085775303328964,76.01148693255226,80.0,45.086747769306555,106.93622609579796,y,4
52,0.1713209831635284,0.081,0.0,0.80266432485983874,77.65430904368439,80.0,46.769239713150903,108.53937837421788,y,4
53,0.13092803067490377,0.063,0.0,0.75496078916537646,87.16086806408663,94.0,56.194824384883354,118.1269117432899,y,3
54,0.19339056283046796,0.078,0.0,0.82186781117647001,92.54994692848518,94.0,61.56949585677792,123.53039800019245,y,3
55,0.20429451099889917,0.101,0.0,0.83413214222198317,94.83089356129975,94.0,63.850441855229604,125.81134526736989,y,3
56,0.17967173899639527,0.143,0.0,0.80467744928453366,94.94378412044811,94.0,63.986328740145396,125.90123950075083,y,3
57,0.18933039796233814,0.125,0.0,0.81659394789764672,93.97131160656917,94.0,63.111852835888754,124.83077037724959,y,3
58,0.21071699513526423,0.123,0.0,2.6023876155087784,92.66964358757195,94.0,62.005920508925485,123.33336666621842,g,3
59,0.18474085608298363,0.111,0.0,0.81267426230212325,91.37995016990017,94.0,60.901840998681635,121.8580593411187,y,3
60,0.16415765676960525,0.106,0.0,0.78900730602513192,90.2647006373892,94.0,60.049734341223775,120.47966693355463,y,3
61,0.15408084775566655,0.139,0.0,0.77832918837947163,86.82802607009421,90.0,56.63480112108293,117.02125101910549,y,3
62,0.15283706580740652,0.12,0.0,0.77780436573683975,84.84554251094094,90.0,55.060115698553268,114.63096932332863,y,3
63,0.14115755203574393,0.092,0.0,0.76533792459740613,83.12807398031458,87.667,52.70022987024808,113.55591809038108,y,2
64,0.12429906076334574,0.09,0.0,0.749526357143802,78.73889043789794,83.0,48.98879175311491,108.48898912268096,y,3
65,0.13307572948597368,0.086,0.0,0.75917868808204902,77.18007747341953,83.0,47.509738907680045,106.85041603915901,y,2
66,0.13101728460928086,0.1,0.0,0.75680492738153016,77.34086186423977,83.0,47.665938524882733,107.01578520359681,y,3
67,0.14989779167215223,0.112,0.0,0.77837892010150289,78.26599303313066,83.0,48.720599300693884,107.81138676556742,y,2
68,0.12450659186879715,0.105,0.0,0.74926880707025911,78.51664708686769,83.0,49.562139159837699,107.47115501389769,y,3
69,0.1387122655632564,0.089,0.0,0.76365357180035631,80.49040599522908,84.0,51.541198141760574,109.43961384869759,y,2
70,0.14839744124945586,0.125,0.0,0.77494475696265253,81.06856114458888,84.0,51.6406190259396,110.49650326323817,y,3
71,0.08152132962365144,0.11,0.0,2.0765430123066504,80.91737625591371,84.0,51.508694896073038,110.32605761575438,g,2
72,0.1675926275317864,0.227,0.0,0.79932769763562728,80.4203324287174,84.0,51.029433187296,109.8112316701388,y,3
73,0.10784015511725142,0.095,0.0,0.73261907799607406,79.88858658214653,84.0,50.504845220172996,109.27232794412006,y,4
74,0.1145282500333269,0.065,0.0,0.73680759047310684,84.39557076930635,89.333,54.994539802433181,113.79660173617951,y,5
75,0.08808344717996636,0.059,0.0,0.71176665583898147,88.81168846468174,92.0,59.387517694195338,118.23585923516814,y,3
76,0.17235792300949937,0.086,0.0,0.79882823246088808,90.09271619743049,92.0,60.670301792703626,119.51513060215736,y,3
77,0.14687981665271477,0.105,0.0,0.77276290411644355,82.23737153180303,84.0,53.031203665354454,111.44353939825162,y,2
78,0.12365986952785524,0.097,0.0,0.74820861782867099,78.00333753505478,84.0,48.812294736115341,107.19438033399422,y,3
79,0.1517476839693013,0.095,0.0,0.7801644875386009,79.93882853306872,84.667,51.36791018760637,108.50974687853106,y,3
80,0.15914354476447193,0.188,0.0,0.7899677877654312,79.08937733492064,86.0,49.996632346461986,108.1821223233793,y,3
81,0.11421831814753636,0.077,0.0,0.73704269117233201,80.9623122933783,86.0,51.865474457709354,110.05915012904725,y,3
82,0.13908053356403477,0.087,0.0,0.76380501862666872,81.11455111054839,84.667,52.072426916034928,110.15667530506185,y,3
83,0.14643729355612964,0.101,0.0,0.32905966023455968,80.6476688357491,84.0,51.61742316796807,109.67791450353013,g,2
84,0.3457673497944518,0.118,0.16893765760418897,0.52259704198471457,80.29673444715482,84.0,51.282508190231837,109.3109607040778,g,3
85,0.1157916179758634,0.084,0.0,0.74048189520235042,76.36144052598073,80.0,47.382982785953402,105.33989826600805,y,2
86,0.12553443047887453,0.079,0.0,0.75031368699270828,76.72660582297792,80.0,48.188898045347855,105.26431360060798,y,3
87,0.12409020558131889,0.066,0.0,0.75024770437539312,73.98954633548395,76.333,45.457968720526438,102.52112395044146,y,2
88,0.1383533184805561,0.078,0.0,0.7725223440388358,67.90605691475494,69.0,39.372542027209462,96.439571802300421,y,2
89,0.3009218335468871,0.208,0.0,1.3564498679825658,64.4457056131879,69.0,35.931006776076487,92.960404450299308,g,3
90,0.10835638725374393,0.096,0.0,0.24805765204498126,58.77352199650563,62.333,30.293728796608931,87.253315196402326,g,4
91,0.1416338230094141,0.068,0.0,0.28460655088716436,53.91858107089972,59.0,25.449044062283399,82.388118079516033,g,3
92,0.1236111319677633,0.07,0.0,0.26263506360566174,49.61840116654432,55.333,21.156965580878101,78.079836752210525,g,3
93,0.11609280574892403,0.059,0.0,0.25180927533621156,43.665628751908436,48.0,14.787725869637555,72.543531634179317,g,2
94,2.9636526861923067,0.066,2.2145768181605732,3.7127285542240402,42.44344670986999,48.0,13.580995558096312,71.305897861643672,g,2
95,0.1310286364462847,0.072,0.0,0.27166516297587096,37.04975685098947,40.667,8.2257262733468082,65.873787428632127,g,2
96,0.23458710248210085,0.083,0.055027819426412716,0.41414638553778899,32.63618875151551,37.0,3.8184325272328863,61.453944975798137,g,2
97,0.11296035114352311,0.098,0.0,0.25606641648374462,32.11230187288898,37.0,3.2910897241417523,60.933514021636199,g,2
98,0.2352338846814831,0.061,0.094163128628407949,0.37630464073455827,27.15293149816238,30.0,0.0,55.95489526850821,g,2
99,0.12325735381066348,0.068,0.0,0.27826356824690718,26.035542424579454,30.0,0.0,54.840885808594592,g,2
100,0.10227264145856661,0.063,0.0,0.2495806219299499,25.616321508999533,28.667,0.0,54.419736650685209,g,2
101,0.1272809506216852,0.079,0.0,0.27552574816449182,24.45461077186686,26.0,0.0,52.805415480491341,g,2
102,0.1674666312874328,0.075,0.026961229152713762,0.30797203342215185,24.19842283086369,26.0,0.0,52.548928047140791,g,2
103,0.08384659908836806,0.133,0.0,0.22928861588891011,24.450768989394007,26.0,0.0,52.778247509361449,g,2
104,0.10684484948791872,0.066,0.0,0.26466605569422508,24.79969132167357,26.0,0.0,53.377374787269318,g,2
105,0.12257733560125861,0.074,0.0,0.27064088416186738,25.008446326876005,26.0,0.0,53.580732034997204,g,2
106,0.08908388668281031,0.491,0.0,2.4559536312799315,33.7143981513677,36.0,5.120492800177054,62.308303502558353,g,2
107,0.1094604091118292,0.327,0.0,0.263761080149849,37.35558514173144,36.0,8.7661087781466733,65.945061505316204,g,3
108,0.11821733058309292,0.081,0.0,0.80634134007623259,45.32535342168944,48.667,16.93292152705293,73.717785316325958,y,6
109,0.125615365018669,0.094,0.0,0.75180929979917188,74.56638548336207,74.0,45.679994044873112,103.45277692185103,y,5
110,0.4444830502917583,0.07,0.21902573745252085,0.6699403631309957,82.91669381907087,74.0,54.031975357292268,111.80141228084948,g,6
111,0.13977878162380486,0.07,0.0,0.76106387604568637,109.43802754883137,106.0,80.404980923561027,138.47107417410172,y,5
112,0.4210512121680918,0.087,0.0,1.0433380794230076,129.92182944588302,122.0,100.82916112372372,159.01449776804233,y,5
113,0.38939537891763454,0.086,0.0,1.0108741485636177,131.23265415250953,122.0,102.12278745730094,160.34252084771811,y,7
114,0.35757585057301267,0.089,0.0,1.0173230002654212,146.35387459225223,147.0,117.16627621683028,175.54147296767417,y,10
115,0.299272184112668,0.089,0.0,0.95836190166199853,147.27175861324537,147.0,118.0889156630104,176.45460156348034,y,10
116,0.2311997548439111,0.109,0.0,0.88011547043706317,142.50837085770254,147.0,113.32592726556264,171.69081444984243,y,10
117,0.18144739496888107,0.095,0.0,0.85305763856550787,149.08914559623287,147.0,119.996531869541,178.18175932292473,y,10
118,0.19810715346006041,0.09,0.0,0.83960432499654059,142.09805688496562,147.0,113.00373099127015,171.19238277866108,y,10
119,0.06845607800222892,0.134,0.0,0.71296658505169663,132.11743641173436,140.333,103.03237819180552,161.2024946316632,y,8
120,0.04231594633804303,0.057,0.0,0.67838109840968752,124.09078405861027,137.0,95.063360218618726,153.11820789860181,y,10
121,0.11658906113737585,0.058,0.0,0.73673720695893619,120.25547164284458,137.0,91.302741698172696,149.20820158751647,y,9
122,0.11465503404519584,0.057,0.0,0.73413188185435962,118.6719776542426,136.0,89.775573359166231,147.56838194931896,y,9
123,0.10205605318961841,0.059,0.0,0.7274853526895606,130.27810448656254,136.0,101.37299608105157,159.18321289207353,y,8
124,0.20051080241284758,0.056,0.0,0.82059706073109262,131.25896943733994,135.0,102.45402859810784,160.06391027657205,y,8
125,0.11230355007242276,0.06,0.0,0.73553147544676134,129.81573890413085,133.0,101.36717873103564,158.26429907722607,y,7
126,0.11863169449108374,0.056,0.0,0.74012567079529168,128.09909519400182,133.0,99.608517233816812,156.58967315418684,y,7
127,0.1233302653449253,0.058,0.0,0.74178950498157581,119.8670924856095,122.333,91.944882359299612,147.7893026119194,y,6
128,0.09600612224126859,0.062,0.0,0.71402001810867077,109.49900917557746,117.0,81.613436360476456,137.38458199067844,y,6
129,0.10359841231534783,0.059,0.0,0.72115907211228902,108.07745418716237,117.0,80.194299420018325,135.96060895430642,y,5
130,0.11697199493519567,0.063,0.0,0.73374099698317741,102.62729089788235,114.0,74.763894889386222,130.49068690637847,y,5
131,0.14635207007221018,0.07,0.0,0.76276050463855483,103.29856387563791,114.0,75.53873558156738,131.05839216970844,y,4
132,0.18886334923976267,0.062,0.0,0.80588246807473007,104.53164225805881,114.333,76.82121997725622,132.2420645388614,y,4
133,0.20049989184381323,0.089,0.0,0.81763719136525392,108.50869050276586,115.0,80.781005713463401,136.23637529206832,y,4
134,0.0,0.069,0.0,0.68567583091540885,112.32207413462592,115.0,84.597747801645681,140.04640046760616,g,2
135,0.2772790715843192,0.095,0.0,0.8990006481089573,109.57532418054197,111.0,81.875791806535773,137.27485655454817,y,3
136,0.23959831489320782,0.176,0.0,0.85955001914437912,106.7694594659931,109.0,79.089397216278655,134.44952171570753,y,3
137,0.17111650615741214,0.161,0.0,0.78835467702706652,103.82824800343212,109.0,76.11272900354524,131.543767003319,y,4
138,0.10254212521526074,0.084,0.0,0.7203031730688173,95.04847135033516,103.0,67.51897607434293,122.5779666263274,y,4
139,0.08509602495603569,0.06,0.0,0.70307624157888293,97.8414487431529,103.0,70.214166554037902,125.46873093226789,y,5
140,0.07449811132549106,0.067,0.0,0.69351646882570139,93.05945665134595,101.0,65.523249904618766,120.59566339807314,y,3
141,0.13120053141226487,0.062,0.0,0.74868431691008985,90.59386014179833,97.0,63.058925962501149,118.12879432109551,y,4
142,0.09485903697816733,0.076,0.0,0.71213493239840486,89.21295747939989,97.0,62.492183876952176,115.93373108184761,y,2
143,0.11516908804141329,0.073,0.0,0.73048101279255451,91.1502871872645,99.0,64.705764082283181,117.59481029224581,y,3
144,0.16325667897944307,0.143,0.0,0.78098463073108726,94.5079667877574,100.0,68.214750788557652,120.80118278695714,y,3
145,0.18342904678715688,0.139,0.0,0.80328050026643383,95.93005670959649,100.0,69.865551226778521,121.99456219241445,y,3
146,0.11280645282823598,0.086,0.0,0.7285248385230465,88.9184592321179,91.0,63.507716328528176,114.32920213570762,y,2
147,0.11702881594269508,0.104,0.0,0.73515255150988223,82.7593240393723,91.0,57.853824092321538,107.66482398642307,y,3
148,0.0919185249069959,0.087,0.0,0.31435847134823935,86.54813541453666,88.333,63.315267915473171,109.78100291360015,g,2
149,0.10524401563106678,0.086,0.0,0.72487595691733275,75.84956094365589,83.0,60.459894131926596,91.239227755385173,y,3
150,0.07845944484398346,0.07,0.0,0.68792213445028916,81.03249310394403,83.0,66.97270427194033,95.092281935947739,y,2
151,0.10719505688703981,0.089,0.0,0.75305338558724688,74.65959867469849,77.0,63.348319002864699,85.970878346532274,y,2
152,0.11897105858450296,0.324,0.0,0.75053709100841581,71.42231973956169,74.0,61.282614106247792,81.562025372875581,y,2
