97,29.55,32.776,19.965,34.518,69.728,59.507,0.097997,49.27,0.0049882,36.607,0.07328,49.606,6.7561,60.25,2.2537,48.388,27.044,0.148
93,28.1,30.093,19.075,31.757,68.461,59.153,0.11651,48.701,0.0049971,31.813,0.045386,49.561,6.7965,47.947,2.1736,48.673,26.083,0.118
93,28.7,30.854,19.429,32.652,70.362,55.12,0.056,48.584,0.0049989,34.143,0.049027,45.95,6.6432,56.133,8.3333e-05,48.69,0.001,0.14
76,28.6,31.682,20.956,33.025,73.372,58.393,0.0255,45.248,0.0050084,32.996,0.12155,48.656,7.4417,77.89,0.31992,48.957,3.839,0.358
76,27.95,29.747,20.732,31.797,67.098,58.933,0.061,46.843,0.0050078,28.583,0.040105,49.117,6.832,20.903,8.3333e-05,48.954,0.001,0.145
76,27.95,30.07,17.836,31.494,67.036,53.907,0.0525,47.954,0.0050065,26.381,0.047549,44.95,7.1837,58.712,0,48.959,0,0.138
66,27.2,29.951,18.486,31.615,70.086,51.653,0.019,47.316,0.0050117,29.354,0.051035,43.094,7.1156,43.983,8.3333e-05,49.184,0.001,0.133
66,26.55,27.554,17.851,29.672,64.734,55.553,0.0975,47.178,0.0050142,24.98,0.066793,46.317,7.3251,39.852,2.4395,49.192,29.274,0.17
66,26.95,23.413,15.912,24.747,53.424,47.327,0.0145,32.814,0.0050118,20.133,0.035557,39.461,4.8239,20.688,0,49.193,0,0.138
55,26.95,23.608,14.397,25.321,53.65,39.32,0.042,33.259,0.0049616,16.989,0.023857,32.772,4.9932,37.99,0,49.449,0,0.16
55,22.2,23.348,14.914,24.672,62.703,43.833,0.01,45.428,0.0050248,16.564,0.015,36.522,7.0542,27.427,0,49.453,0,0.128
40,20.85,20.749,12.416,22.445,59.158,38.567,0.05,42.489,0.0050241,15.23,0.016518,32.144,6.7734,14.38,0.24008,49.456,2.881,0.11
40,18.6,18.062,14.247,20.154,57.627,43.86,0.005,41.276,0.0050248,14.393,0.023183,36.572,6.6914,16.383,0,49.458,0,0.108
40,22.15,23.002,13.666,25.034,61.54,43.307,0.0065,42.476,0.0050345,14.605,0.028109,36.106,6.9951,30.245,0,49.796,0,0.148
32,21.75,21.815,11.773,22.968,59.678,39.707,0.005,42.336,0.0050348,13.862,0.012757,33.094,6.586,20.945,0.22667,49.778,2.72,0.128
32,19.4,18.444,12.894,20.453,58.579,37.16,0.008,43.572,0.0050327,11.516,0.032431,31.194,6.7115,18.797,0,49.776,0,0.098
32,20.2,20.662,13.915,22.688,60.423,42.353,0.017,45.142,0.0050355,13.152,0.040624,35.294,7.1031,24.558,0.31992,49.78,3.839,0.118
30,19.35,19.14,11.754,20.828,60.346,36.673,0.0105,42.967,0.005035,12.055,0.016646,30.583,6.9779,12.97,0.14667,49.786,1.76,0.108
30,22.3,22.902,13.386,25.109,60.228,42.24,0.0805,45.076,0.0050341,12.795,0.037722,35.206,6.8111,22.07,0.77325,49.791,9.279,0.14
31,21.6,22.021,12.748,23.88,57.984,42.02,0.069,44.49,0.0050431,12.972,0.012705,34.906,7.0603,10.615,0,50.035,0,0.113
31,20.9,20.897,14.297,23.387,60.806,43.94,0.0655,40.756,0.0050464,14.383,0.022555,36.611,6.5866,19.398,8.3333e-05,50.043,0.001,0.125
31,25.45,22.319,13.806,24.329,56.894,45.58,0.0615,37.099,0.0050429,16.84,0.010484,37.994,5.6358,28.273,0,50.049,0,0.123
41,26.85,29.524,17.881,30.913,68.866,50.28,0.0205,47.337,0.0050442,33.202,0.016555,41.928,7.811,86.865,0.42667,50.067,5.12,0.408
41,28.95,30.764,19.387,32.782,68.104,57.693,0.0715,47.999,0.0050565,29.804,0.039507,48.083,6.9833,58.775,1.4001,50.344,16.801,0.19
41,33.65,38.091,19.669,39.491,74.589,63.02,0.0435,50.967,0.0050541,35.376,0.031171,52.522,7.5799,68.515,1.1732,50.353,14.078,0.178
85,37.25,45.579,22.72,47.18,83.714,67.06,0.0825,53.296,0.0050663,56.944,0.031396,55.783,8.6358,74.778,0.91942,50.656,11.033,0.228
85,34.55,42.24,19.538,44.835,79.051,67.187,0.0835,47.937,0.0050763,44.07,0.074446,55.994,11.768,87.138,2.5191,50.918,30.229,0.825
129,34.65,42.059,23.624,43.567,81.327,67.653,0.06,50.896,0.0050772,51.529,0.059531,56.472,8.1033,88.558,1.4266,50.915,17.119,0.238
129,39.5,48.877,24.834,51.699,85.599,72.453,0.0495,50.525,0.0050887,59.233,0.047072,60.361,12.988,100.37,1.3335,51.227,16.002,0.608
129,51.65,52.1,24.318,54.08,77.517,71.953,0.089,21.549,0.0043762,58.992,0.16185,60.022,16.566,100.69,8.3333e-05,51.515,0.001,1.55
155,43.05,45.281,22.516,46.673,65.932,66.373,0.04,30.902,0.0043873,64.509,0.096888,55.322,7.6964,79.365,8.3333e-05,51.813,0.001,0.505
155,44.5,48.763,23.674,50.744,69.639,64.053,0.0905,34.842,0.0044002,62.299,0.063918,53.267,20.639,100.48,8.3333e-05,52.143,0.001,1.825
155,45.15,47.527,23.9,50.205,68.562,63.16,0.218,34.792,0.0044098,65.037,0.051731,52.628,10.12,100.64,0.00025,52.455,0.003,1.325
170,43.5,47.659,23.275,50.225,70.593,64.093,0.051,34.407,0.0044215,63.19,0.19528,53.406,20.404,98.825,8.3333e-05,52.474,0.001,1.25
170,45.7,47.791,22.721,50.855,70.759,67.947,0.083497,35.192,0.0044211,60.564,0.27442,56.628,13.408,99.207,0.00016667,52.779,0.002,1.55
162,45.1,48.938,23.188,50.862,69.764,66.347,0.1445,33.694,0.0044302,67.063,0.056674,55.3,9.5866,100.72,8.3333e-05,53.049,0.001,0.46
162,45.2,46.585,21.294,47.672,66.002,69.393,0.01,35.246,0.0044409,57.051,0.020295,57.822,5.5175,86.165,8.3333e-05,53.354,0.001,0.24
162,45.35,48.951,22.3,50.451,69.381,66.02,0.059003,32.701,0.004451,67.842,0.029478,55.044,9.4617,99.933,8.3333e-05,53.629,0.001,0.638
151,44.8,48.477,22.3,49.639,68.956,64.067,0.129,32.776,0.0044603,62.8,0.04077,53.511,6.517,100.3,8.3333e-05,53.902,0.001,0.453
151,43.15,44.453,22.831,46.023,69.191,61.773,0.1845,33.353,0.0044686,59.348,0.033323,51.478,5.3594,98.362,0.00016667,54.191,0.002,0.235
151,45.25,47.14,22.577,49.15,66.051,67.287,0.07,34.33,0.0044783,60.235,0.047782,56.106,5.8494,98.453,8.3333e-05,54.403,0.001,0.345
142,43.05,44.074,20.488,45.182,65.035,67.893,0.058,32.706,0.0044783,54.017,0.026269,56.567,5.1244,89.373,0,54.417,0,0.275
142,39.65,38.093,20.287,39.435,60.01,64.907,0.1285,30.757,0.0044893,49.773,0.028499,54.083,4.608,87.485,8.3333e-05,54.696,0.001,0.23
127,44.5,46.83,23.306,48.534,66.807,65.76,0.057,36.149,0.0044988,55.446,0.035856,54.806,6.2977,99.47,1.6133,54.996,19.36,0.253
127,42.2,43.032,22.737,44.08,64.05,66.06,0.0875,34.525,0.0045103,50.458,0.048854,55.044,5.1084,69.86,0.00016667,55.014,0.002,0.233
127,41.05,39.935,18.856,40.813,61.152,60.087,0.24651,31.382,0.0045089,46.576,0.027256,50.078,4.6521,81.69,8.3333e-05,55.293,0.001,0.23
116,43.55,42.517,20.082,43.153,62.164,62.5,0.0855,34.972,0.0045178,48.783,0.034406,52.056,4.4728,72.085,2.3868,55.548,28.642,0.178
116,42.8,44.076,21.417,45.387,63.854,61.007,0.116,35.063,0.0045273,50.303,0.056957,50.833,4.845,69.392,8.3333e-05,55.56,0.001,0.218
116,45.2,41.455,18.753,41.816,54.625,61.813,0.041,21.89,0.0045218,45.304,0.0335,51.617,3.6629,91.032,8.3333e-05,55.804,0.001,0.183
118,49.7,39.01,22.527,40.457,54.549,67.147,0.11,13.602,0.0038111,53.358,0.065038,55.967,1.6694,73.14,8.3333e-05,56.031,0.001,0.173
118,52.7,43.725,22.941,44.316,46.886,64.4,0.2115,11.66,0.003822,48.167,0.05004,53.667,2.4893,72.832,0.00025,56.372,0.003,0.32
118,53,43.007,21.305,43.309,43.035,63.787,0.0745,10.995,0.003821,49.9,0.02824,53.278,1.4661,86.543,8.3333e-05,56.366,0.001,0.18
118,52.75,39.55,21.277,40.675,45.326,62.44,0.025,9.8852,0.0038325,46.7,0.022937,52.033,1.0386,64.695,8.3333e-05,56.67,0.001,0.173
118,50.75,38.557,21.591,40.023,44.883,61.973,0.2315,11.397,0.0038418,45.654,0.048617,51.65,1.6188,63.87,0.32,56.682,3.84,0.223
114,51.4,36.845,21.203,38.361,44.676,62.06,0.084,9.8768,0.0038416,46.266,0.028213,51.717,1.2079,92.983,0.00016667,56.964,0.002,0.188
114,52.85,40.874,20.457,41.897,46.233,64.073,0.2335,10.964,0.003854,49.462,0.034637,53.306,1.6782,51.995,8.3333e-05,57.283,0.001,0.22
114,51.5,38.208,19.981,38.834,44.493,62.787,0.0585,10.414,0.0038627,48.539,0.035221,52.283,1.1989,83.195,8.3333e-05,57.511,0.001,0.178
113,51.75,37.661,20.07,38.204,44.025,59.407,0.0415,9.5993,0.003862,44.629,0.028191,49.517,1.0762,61.368,0,57.502,0,0.183
113,50.6,36.679,21.642,37.434,42.214,61.9,0.2315,10.568,0.0038754,45.864,0.052444,51.506,1.2135,56.288,0.00016667,57.837,0.002,0.138
106,49.9,34.592,20.36,35.418,41.246,57.167,0.053488,10.721,0.0038765,41.831,0.02676,47.644,1.284,67.313,1.1067,57.845,13.28,0.185
106,50.85,36.673,20.271,37.831,42.545,61.4,0.162,9.9541,0.003886,42.582,0.019724,51.278,1.5892,45.045,0,58.155,0,0.16
106,47.7,31.943,20.673,33.001,40.491,59.493,0.051,9.6931,0.0038953,41.956,0.024633,49.578,1.1469,49.907,8.3333e-05,58.166,0.001,0.17
101,48.6,33.046,19.818,34.12,38.946,57.433,0.0885,9.6571,0.0038948,39.877,0.02102,47.861,1.1588,67.343,8.3333e-05,58.448,0.001,0.14
101,45.35,29.632,19.715,31.902,37.242,55.44,0.0525,10.336,0.003907,31.978,0.025627,46.2,1.0246,48.013,1.2267,58.752,14.72,0.118
101,47.2,28.908,17.897,30.39,34.123,57.487,0.074,9.2877,0.0039065,34.6,0.03713,47.906,0.86143,45.655,0.00016667,58.758,0.002,0.118
85,46.7,28.752,18.639,29.781,35.535,55.287,0.043,8.759,0.0039175,32.992,0.031133,46.072,0.60459,40.72,8.3333e-05,58.762,0.001,0.155
85,47.2,29.476,17.06,30.82,36.202,51.287,0.178,9.3156,0.0039171,30.986,0.044621,42.756,0.95725,56.693,0.00016667,59.058,0.002,0.13
75,44.9,27.238,17.115,28.078,37.127,52.093,0.0055,9.1678,0.0039171,30.624,0.023313,43.411,0.99632,39.833,0,59.066,0,0.123
75,42.1,22.902,15.066,24.173,33.613,46.533,0.0495,8.6605,0.0039276,27.935,0.03074,38.778,0.86918,39.913,1.4799,59.357,17.759,0.125
67,46,26.722,15.669,28.004,34.788,50.347,0.0555,8.6153,0.0039382,27.136,0.026946,41.956,0.76845,56.64,8.3333e-05,59.658,0.001,0.125
67,39.5,20.825,14.401,21.945,29.98,43.913,0.0125,8.3861,0.0039376,20.89,0.021721,36.589,0.9572,30.622,0,59.653,0,0.11
67,43.8,23.891,14.724,25.179,31.891,46.92,0.011,7.8512,0.0039382,24.339,0.020664,39.106,0.72303,30.835,0,59.66,0,0.125
54,39.65,19.812,12.601,21.129,28.497,36.907,0.043,7.5185,0.0039383,16.899,0.0075973,30.756,0.6172,9.8975,0,59.664,0,0.103
54,37.4,18.138,11.579,19.913,26.945,37.82,0.009,7.737,0.0039483,15.792,0.016835,31.517,0.84662,28.58,0,59.951,0,0.125
43,40.45,20.106,11.284,21.508,28.569,38.367,0.005,7.049,0.0039477,15.615,0.008721,31.972,0.81947,19.823,0,59.953,0,0.123
43,44.85,14.032,11.289,14.377,18.232,31.873,0.113,3.4296,0.0030967,16.258,0.018752,26.561,0.28947,29.46,8.3333e-05,59.958,0.001,0.13
43,44.75,14.867,11.738,15.354,17.612,36.033,0.011,3.5635,0.0030968,14.747,0.019928,30.028,0.46813,6.885,0,59.965,0,0.108
38,40.4,12.785,11.716,13.713,18.337,33.38,0.067,3.8649,0.003108,17.249,0.01828,27.817,0.67589,19.773,0.93308,60.26,11.197,0.148
38,43.1,13.938,10.671,14.252,16.957,30.693,0.005,3.4827,0.0031063,13.242,0.018331,25.578,0.52373,23.738,0,60.244,0,0.118
38,38.8,11.384,10.829,12.263,15.316,30.96,0.09,3.3195,0.0031062,11.436,0.018305,25.911,0.63394,5.84,0,60.249,0,0.108
34,45.7,16.577,11.999,16.755,17.002,35.213,0.0185,3.1798,0.0031066,13.476,0.020537,29.344,0.63144,15.678,0,60.252,0,0.143
34,40.15,11.679,10.394,12.209,16.183,30.96,0.047,2.6641,0.0031067,13.039,0.019167,25.933,0.31626,10.723,0,60.257,0,0.103
33,43.4,15.006,11.88,15.584,18.923,36.607,0.0165,3.4501,0.0031063,15.831,0.016764,30.511,0.55653,25.605,0,60.263,0,0.13
33,45.55,16.64,12.742,16.848,19.654,37.807,0.019,3.5102,0.0031175,19.028,0.014563,31.506,0.69486,34.805,0,60.553,0,0.14
33,42.65,13.925,12.779,14.024,16.865,35.473,0.06,3.1547,0.0031173,15.161,0.030022,29.561,0.54834,16.7,0.90667,60.562,10.88,0.118
41,46.7,16.452,13.522,16.563,25.776,38.287,0.1695,2.9092,0.0031173,32.672,0.037864,31.922,0.46196,83.94,8.3333e-05,60.553,0.001,0.34
41,53,27.44,17.433,27.619,28.979,52.053,0.128,4.7544,0.0031287,33.991,0.055961,43.372,0.94444,52.145,8.3333e-05,60.857,0.001,0.168
41,52.3,23.858,16.781,23.736,27.084,54.06,0.0775,3.9955,0.0031288,32.929,0.027713,45.056,0.8803,50.205,8.3333e-05,60.865,0.001,0.22
87,59.3,38.362,23.227,38.913,36.796,67.613,0.209,5.4631,0.0031396,54.632,0.052638,56.344,2.4787,82.388,0.00016667,61.149,0.002,0.193
87,56.4,32.879,21.81,33.936,34.295,60.667,0.101,5.5451,0.0031518,49.941,0.053067,50.483,1.7138,58.7,8.3333e-05,61.501,0.001,0.328
141,58.05,35.176,22.247,34.495,34.303,62.427,0.091,5.1896,0.0031505,51.51,0.068912,52.044,1.5593,86.748,8.3333e-05,61.489,0.001,0.26
141,61.4,45.236,25.768,45.014,44.424,63.347,0.1695,6.652,0.0031617,64.285,0.07565,52.789,16.779,101.07,0.00016667,61.77,0.002,1.725
141,61.35,45.634,23.522,45.595,44.236,65.093,0.0295,6.4517,0.0031737,60.324,0.14746,54.194,19.714,100.58,8.3333e-05,62.1,0.001,1.9
167,62.45,45.119,25.293,44.882,44.025,62.427,0.1795,6.2858,0.003185,64.931,0.032463,51.994,18.163,99.005,8.3333e-05,62.43,0.001,1.925
167,61.65,44.743,26.181,45.088,44.359,63.407,0.0715,6.5194,0.0031933,64.186,0.037016,52.75,17.953,100.44,8.3333e-05,62.684,0.001,1.8
167,57.55,53.883,24.849,66.786,56.616,106.7,0.1075,11.441,0.0035499,60.106,0.049634,88.917,13.187,100.15,0.00016667,63.03,0.002,1.1
167,55.95,48.666,25.837,50.205,54.058,65.007,0.1775,12.346,0.0039224,67.496,0.028502,54.2,12.218,101.39,1.5467,63.331,18.56,1.1
169,56.45,48.758,27.144,50.596,53.727,68.733,0.2685,11.935,0.0040859,67.344,0.099179,57.194,6.4958,100.44,0,63.58,0,1.25
169,54.5,45.615,25.442,47.579,49.815,68.96,0.029,11.992,0.0040851,66.846,0.030412,57.533,2.8938,73.752,0,63.903,0,0.43
169,55.95,47.463,24.986,48.848,50.419,65.04,0.205,11.796,0.0040946,63.486,0.055143,54.206,4.2731,90.948,8.3333e-05,64.175,0.001,0.22
162,56.5,49.133,25.192,50.496,52.056,69.373,0.1755,11.342,0.0041046,59.429,0.042769,57.817,6.782,92.31,2.2798,64.464,27.358,0.255
162,54.4,44.735,22.986,45.138,48.666,64.327,0.15,10.658,0.0041141,58.927,0.033162,53.756,1.7342,79.67,8.3333e-05,64.73,0.001,0.265
162,54.7,46.268,21.609,47.102,49.639,67.2,0.1145,11.054,0.0041243,53.807,0.031237,56.017,2.4518,92.82,8.3333e-05,65.011,0.001,0.338
141,51.95,41.241,23.217,42.473,45.419,65.847,0.2095,12.052,0.004133,51.579,0.049359,54.872,2.3173,79.228,0.00016667,65.016,0.002,0.328
141,53.75,43.318,23.865,44.718,48.684,68.493,0.112,10.682,0.0041329,54.347,0.058704,57.128,2.0462,81.507,1.8264,65.285,21.917,0.18
127,53.1,42.291,22.014,42.895,49.294,61.747,0.1315,11.039,0.0041435,57.73,0.07166,51.394,2.4358,90.653,8.3333e-05,65.587,0.001,0.178
127,51.6,38.189,21.681,39.048,46.411,64.413,0.0315,9.9774,0.0041556,50.411,0.02159,53.678,1.4842,59.63,0.69333,65.89,8.32,0.153
127,54.5,44.707,21.628,45.407,47.701,64.64,0.1335,10.745,0.0041548,53.18,0.10377,53.889,2.8505,90.365,0,65.882,0,0.378
121,53.6,42.426,20.923,42.94,43.564,62.027,0.019,10.927,0.0041646,47.859,0.018542,51.694,1.5583,66.86,0,66.153,0,0.208
121,57.1,39.571,21.586,39.747,42.201,61.053,0.102,10.462,0.0041743,45.294,0.028777,50.872,1.5277,47.34,0,66.419,0,0.188
121,52.1,39.329,22.545,40.529,44.081,64.86,0.039,10.287,0.0041741,48.028,0.035513,54.05,1.3235,77.308,0.00016667,66.436,0.002,0.225
118,51.75,38.955,22.666,38.97,42.653,60.747,0.087,10.066,0.0041852,48.272,0.13963,50.583,1.1496,89.007,8.3333e-05,66.737,0.001,0.153
118,51.4,40.893,22.244,41.948,45.073,64.9,0.06,11.568,0.0041968,50.719,0.0381,54.078,2.0458,67.97,8.3333e-05,67.06,0.001,0.148
118,48.05,31.558,19.61,32.756,39.288,62.42,0.054,9.1282,0.0041973,47.024,0.023029,51.961,1.0039,61.995,8.3333e-05,67.034,0.001,0.163
118,53.25,41.462,20.008,41.593,45.645,64.387,0.0485,10.054,0.0042088,46.988,0.033424,53.65,1.3053,92.98,1.32,67.344,15.84,0.175
118,53.4,44.246,22.688,44.749,48.884,65.207,0.0585,11.403,0.004217,48.384,0.030082,54.35,2.3375,81.612,0,67.604,0,0.235
114,52.95,41.719,22.21,42.437,45.919,67.607,0.12,10.132,0.0042174,51.066,0.047617,56.267,1.2365,85.34,0.00016667,67.624,0.002,0.178
114,51.3,38.329,22.178,38.462,45.088,66.113,0.056,9.563,0.0042267,48.484,0.019964,55.089,1.2047,75.535,1.36,67.907,16.32,0.188
114,51,36.67,19.896,37.773,45.991,62.367,0.0875,9.8104,0.0042356,47.002,0.025563,51.972,1.4736,74.155,8.3333e-05,68.155,0.001,0.175
114,50.05,35.546,20.951,36.651,40.289,59.4,0.038,10.466,0.0042355,45.568,0.033097,49.5,1.2664,53.84,0,68.163,0,0.193
114,51.45,37.784,20.882,38.096,42.769,64.08,0.08,9.1732,0.0042458,46.869,0.047404,53.4,0.95857,86.037,8.3333e-05,68.45,0.001,0.185
110,56.55,49.007,19.059,49.126,48.296,60.447,0.0505,10.64,0.0042554,43.778,0.017234,50.35,2.0957,87.407,8.3333e-05,68.731,0.001,0.233
110,65.85,39.593,19.691,38.456,38.947,60.327,0.096,9.485,0.0042649,38.404,0.018445,50.278,0.98492,43.483,8.3333e-05,69.007,0.001,0.153
110,50.3,34.947,19.72,36.136,43.095,59.64,0.0455,9.1772,0.0042658,46.655,0.06233,49.7,0.88421,62.398,1.0799,69.019,12.959,0.153
103,49.4,35.5,21.077,36.069,42.406,63.927,0.069,10.255,0.0042658,41.521,0.071668,53.272,1.302,65.725,2.9604,69.032,35.525,0.155
103,47.9,33.028,17.569,34.206,42.421,54.747,0.069,9.4409,0.0042653,37.765,0.038085,45.633,1.2787,55.02,8.3333e-05,69.03,0.001,0.135
103,46.4,28.758,19.232,29.411,35.845,59.42,0.033,8.681,0.0042653,36.939,0.030168,49.533,0.84091,45.55,0.6665,69.042,7.998,0.13
90,47.15,33.224,30.5,34.934,41.262,64.487,0.14,10.506,0.0042721,36.429,0.077855,53.733,1.1385,69.632,0,69.044,0,0.16
90,34.3,28.35,18.475,30.044,52.545,52.427,0.0605,30.204,0.0049876,31.161,0.083881,43.683,3.5873,46.833,1.8533,69.054,22.24,0.13
80,34.9,30.263,19.034,32.085,54.622,56.813,0.0265,31.384,0.0049883,34.329,0.039978,47.311,3.6432,53.16,0,69.082,0,0.133
80,30.25,24.505,16.192,26.128,49.782,51.513,0.0305,28.811,0.0049894,27.592,0.053601,42.928,3.8145,36.898,0.62642,69.073,7.517,0.123
80,35.5,31.148,15.005,32.234,51.62,50.053,0.036,29.682,0.0049893,27.752,0.018249,41.744,3.9172,37.108,0,69.047,0,0.193
70,31.5,25.677,15.505,26.987,50.513,47.687,0.063,28.818,0.0049887,27.087,0.17393,39.656,3.94,22.892,0,69.067,0,0.115
70,30.8,24.123,14.164,25.881,48.411,47.547,0.019,30.128,0.0049887,21.221,0.018153,39.661,3.9522,34.17,0.10667,69.071,1.28,0.115
70,32.55,26.099,13.606,27.651,49.21,49.193,0.0455,28.416,0.0049888,23.744,0.030763,40.994,3.7438,40.267,0,69.075,0,0.145
57,28.9,22.521,13.86,23.451,46.053,44.387,0.016,26.058,0.0049857,18.624,0.024927,36.956,3.4483,27.72,0,69.083,0,0.118
57,31.3,24.804,13.956,25.55,49.522,44.233,0.0455,25.966,0.0049885,20.57,0.020985,36.867,3.6414,32.425,0.81325,69.09,9.759,0.133
45,33.15,19.689,12.994,20.398,36.336,37.06,0.011,16.776,0.0049879,16.825,0.01226,30.961,1.8869,24.782,0,69.095,0,0.108
45,29.6,22.356,13.034,23.593,47.833,42.027,0.0065,30.174,0.0049889,20.627,0.016763,35.028,3.924,47.968,0,69.108,0,0.125
45,28.15,21.42,11.855,22.273,45.071,43.407,0.081,27.321,0.0049886,16.899,0.017996,36.172,3.7439,37.4,0,69.104,0,0.138
42,31.2,24.942,11.708,25.723,47.127,40.367,0.036,27.976,0.0049886,17.495,0.017516,33.639,3.6333,32.822,0,69.107,0,0.133
42,28.45,21.12,14.558,22.36,46.043,42.36,0.011,28.894,0.0049886,20.239,0.044606,35.3,3.6542,34.657,0.08,69.111,0.96,0.113
42,29.3,22.274,13.126,23.373,48.015,39.187,0.0745,28.8,0.0049877,18.205,0.043071,32.656,3.8432,50.303,8.3333e-05,69.12,0.001,0.165
38,28.95,22.876,12.8,24.101,46.332,39.66,0.046,27.814,0.0049877,18.32,0.026077,33.1,3.866,13.61,8.3333e-05,69.11,0.001,0.135
38,28.75,20.997,11.708,22.052,44.943,40.213,0.066,27.506,0.0049866,15.796,0.018673,33.572,3.4361,18.16,0,69.12,0,0.108
38,28.25,20.653,13.528,21.997,44.398,41.807,0.022,27.256,0.0049857,15.127,0.028595,34.828,3.38,20.82,0.44,69.121,5.28,0.113
38,28.55,22.168,13.607,23.805,45.01,45.273,0.081,26.048,0.0049873,18.146,0.020667,37.672,3.4956,29.11,8.3333e-05,69.125,0.001,0.118
38,36.3,25.35,12.879,26.254,37.739,47.793,0.038,24.006,0.0049856,16.28,0.020287,39.828,3.3175,36.347,8.3333e-05,69.142,0.001,0.128
42,34.55,30.662,18.603,32.111,52.107,53.653,0.0165,30.805,0.0049876,30.92,0.03841,44.733,4.527,56.657,0,69.158,0,0.502
42,38.5,33.796,16.867,34.304,55.882,56.213,0.0475,30.997,0.0049872,38.093,0.037361,46.894,3.8827,44.898,8.3333e-05,69.167,0.001,0.133
42,35.4,29.809,16.349,30.851,54.06,56.133,0.0415,31.235,0.0049858,30.844,0.020329,47.033,3.8286,60.998,8.3333e-05,69.167,0.001,0.143
88,46.1,48.871,22.891,50.809,69.666,66.413,0.0525,30.861,0.0049893,56.326,0.075559,55.25,12.457,96.28,8.3333e-05,69.196,0.001,0.413
88,43.1,45.041,21.126,45.487,65.235,65.307,0.1165,29.779,0.0049882,54.759,0.048968,54.417,5.0223,70.953,8.3333e-05,69.219,0.001,0.23
134,40.45,40.273,22.13,40.488,60.726,65.853,0.074,31.402,0.0049886,52.77,0.019535,54.878,4.0566,65.317,0,69.224,0,0.233
134,44.95,48.785,22.626,50.659,69.488,62.92,0.0585,32.318,0.0049864,59.82,0.027708,52.433,15.091,100.83,8.3333e-05,69.254,0.001,1.05
134,45.25,49.451,23.321,50.982,70.691,68.933,0.019,32.535,0.0049874,60.859,0.021662,57.406,14.335,100.3,0,69.267,0,0.708
158,44.2,47.953,23.821,49.693,68.606,67.647,0.033,32.445,0.0049889,61.342,0.030865,56.417,10.238,92.895,1.1597,69.281,13.916,0.41
158,44,48.183,22.88,48.686,69.431,64.327,0.0495,31.163,0.0049919,60.388,0.1434,53.606,16.661,99.632,8.3333e-05,69.257,0.001,1.3
158,44.8,48.99,22.942,50.223,69.473,65.693,0.0885,34.633,0.0049905,61.361,0.0257,54.872,11.325,95.373,0.00016667,69.293,0.002,0.875
162,44.3,48.064,22.547,49.047,70.17,57.033,0.151,32.826,0.0049872,64.566,0.047255,47.717,14.384,100.72,1.2928,69.294,15.513,1.125
162,45.1,48.374,24.12,51.117,70.042,67.153,0.096,36.39,0.0049869,58.377,0.16426,56.006,17.843,100.95,0.00016667,69.313,0.002,1.9
172,45.35,48.67,24.59,51.605,70.003,65.753,0.171,36.142,0.0049878,66.065,0.56854,54.722,27.476,100.07,2.3333,69.343,28,2.075
172,46.35,48.861,23.541,50.346,70.421,68.313,0.125,33.967,0.004988,61.688,0.058842,57.078,6.9244,99.465,0.00016667,69.369,0.002,0.775
172,42.8,45.486,24.594,46.372,67.216,65.553,0.153,32.653,0.0049887,63.21,0.081588,54.894,5.6896,96.728,0,69.4,0,0.353
151,45.8,49.477,24.104,50.596,70.062,67.173,0.0365,34.02,0.0049887,59.508,0.019044,56.089,9.3484,100.56,0,69.426,0,0.483
151,43.7,47.522,21.732,49.167,69.946,66.113,0.1415,32.192,0.004989,56.758,0.052007,55.094,9.0522,93.373,8.3333e-05,69.429,0.001,0.3
151,44.4,46.329,23.235,47.558,66.784,67.733,0.0755,30.47,0.0049899,57.573,0.035993,56.439,4.7727,78.722,2.0531,69.444,24.637,0.253
136,41.75,42.587,22.021,43.345,60.285,64.347,0.159,31.24,0.004992,48.651,0.030087,53.622,5.2326,56.737,1.2795,69.453,15.354,0.355
136,40.75,39.639,19.785,41.161,59.523,62.813,0.0275,28.959,0.0049915,48.366,0.027227,52.344,4.4134,90.09,0.61342,69.47,7.361,0.243
128,40.15,40.508,20.14,40.953,64.941,59.26,0.164,32.314,0.0049887,52.028,0.02844,49.383,4.4364,78.797,0,69.501,0,0.175
128,40.4,38.73,21.08,40.321,61.973,65.467,0.057,31.631,0.0049885,49.513,0.046928,54.556,4.3219,57.547,8.3333e-05,69.459,0.001,0.168
128,39.55,38.462,19.952,39.319,57.193,64.207,0.1975,31.904,0.0049881,43.813,0.023495,53.489,4.5084,62.292,0,69.461,0,0.223
119,41.35,41.17,20.646,42.379,62.355,63.853,0.033,34.919,0.0049885,47.351,0.032438,53.539,5.9197,72.99,0.64008,69.47,7.681,0.138
119,42.6,38.73,20.647,39.625,60.517,65.127,0.161,32.064,0.0049882,45.044,0.03248,54.272,4.371,63.455,8.3333e-05,69.479,0.001,0.14
119,41.5,40.045,20.667,40.369,60.685,63.613,0.1055,32.714,0.0049886,44.249,0.033032,52.994,4.2676,68.66,8.3333e-05,69.49,0.001,0.15
110,45.2,37.768,18.381,38.182,57.959,60.493,0.093,29.689,0.004989,38.362,0.029171,50.389,3.8948,77,0,69.498,0,0.178
110,43.6,40.096,20.583,40.571,57.534,65.173,0.0655,25.441,0.0042711,42.753,0.043442,54.322,3.5077,54.883,0.00016667,69.507,0.002,0.16
