time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
202,0.07571028528602083,0.069,0.0,0.48290757695458064,57.82695884203493,60.663,49.619148595501521,66.034769088568339,y,7
203,0.14403862094544836,0.121,0.0,0.55339955184815803,55.61282753333896,59.4,47.414528279938658,63.811126786739258,y,7
204,0.054826482168351454,0.072,0.0,0.46098061056049866,54.902782737929385,58.933,46.687764516549791,63.11780095930898,y,5
205,0.14110972170121544,0.064,0.0074425932220589519,0.2747768501803719,53.5146713866385,56.671,45.299647883324774,61.729694889952221,g,6
206,0.0580565452202329,0.063,0.0,0.45333012026779435,54.32260406123078,57.396,46.11829098252872,62.526917139932834,y,4
207,0.09135095679925304,0.064,0.0,0.48771043390616831,52.60588121070667,54.004,44.402032526261706,60.809729895151634,y,5
208,0.10593658013635143,0.06,0.0,0.50407095945481417,48.80576398364698,49.996,40.594358937566994,57.017169029726972,y,5
209,0.1457236856465116,0.074,0.0,0.5358253119588956,49.697621768551244,52.667,41.491952806293099,57.903290730809388,y,6
210,0.08648143097574057,0.071,0.0,0.46550028064373078,47.426500930200106,48.67,39.218879212251295,55.634122648148917,y,6
211,0.07718379412687729,0.076,0.0,0.45588199279345554,43.569993489528315,45.0,35.371757660651738,51.768229318404892,y,5
212,0.09793075058883238,0.061,0.0,0.474305121850641,42.8365602531554,45.867,34.645091575180125,51.02802893113067,y,5
213,0.07846983723873258,0.059,0.0,0.45473240675430632,41.46855333972826,43.867,33.279589328502361,49.657517350954159,y,4
214,0.08534418944585159,0.066,0.0,0.46148758474478174,40.31345036456004,42.6,32.124510964313714,48.502389764806367,y,4
215,0.092833887520727,0.091,0.0,0.46898719820562296,38.97118444868766,41.002,30.781715580687575,47.160653316687743,y,4
216,0.10878394719612292,0.091,0.0,0.48674752347404371,35.91631154598596,37.533,27.72909150585847,44.103531586113455,y,4
217,0.036007659691078275,0.094,0.0,0.41540507311875102,34.62140089345962,37.197,26.475477654425809,42.767324132493435,y,2
218,0.11333619324533578,0.086,0.0,0.24699855303128362,32.76820760255549,34.933,24.688693878346932,40.847721326764052,g,4
219,0.1071243055600345,0.097,0.0,0.2407563689862032,28.539499189029698,30.267,20.45816441309465,36.620833964964746,g,4
220,0.01313951833125171,0.07,0.0,0.40684082284098938,26.138869230207163,29.133,18.060983864992643,34.216754595421683,y,2
221,0.05178988622691927,0.066,0.0,0.44500831185748729,24.348487876104898,27.334,16.268218730379942,32.428757021829853,y,3
222,0.09346562094625313,0.066,0.0,0.22746213880740654,19.67537235863938,21.733,11.584804771641016,27.76593994563774,g,3
223,0.09603302074724744,0.119,0.0,0.22996961932520371,21.23180288010201,25.267,13.120844221306081,29.342761538897939,g,3
224,0.08937724787741574,0.061,0.0,0.22358312009155076,17.233897498484396,18.2,9.1088444954342602,25.35895050153453,g,3
225,0.08761261768476716,0.058,0.0,0.22193915257286104,16.48730875305543,18.867,8.3763612877391278,24.598256218371731,g,3
226,0.08682395781870972,0.058,0.0,0.22119768921046484,16.325224988355785,18.067,8.213045499060712,24.437404477650858,g,3
227,0.08530047084044255,0.07,0.0,0.20718576469479955,16.229560254308254,17.201,8.123574824718542,24.335545683897966,g,3
228,0.0871026248134256,0.057,0.0,0.20889144519850553,17.620323478919175,18.332,9.5074065979383899,25.733240359899959,g,3
229,0.08789563486893862,0.055,0.0,0.20967269957398094,18.417778365726505,18.067,10.339584029142845,26.495972702310166,g,3
230,0.08908898705381499,0.068,0.0,0.21072463009154196,19.30505245236456,18.667,11.229066223837492,27.381038680891628,g,3
231,0.08382979688387165,0.058,0.0,0.20546502456558163,16.974708934991952,15.6,8.8757710028133747,25.073646867170531,g,3
232,0.09110692206653152,0.07,0.0,0.21214380364542532,21.0346718692511,22.267,12.891282350425556,29.178061388076642,g,3
233,0.09499424611463182,0.07,0.0,0.21579099892881548,23.157759626214215,22.4,15.067630305003632,31.247888947424798,g,3
234,0.10764393287644868,0.104,0.0,0.22830878509193769,29.496484219598642,29.281,21.353872813952666,37.639095625244622,g,3
235,0.14174180499587008,0.091,0.0,0.51897488503144362,44.26232450063708,43.4,35.817328566151033,52.707320435123123,y,4
236,0.1324241131707592,0.109,0.0,0.50871442648709542,51.08071497613695,44.067,42.638960918787966,59.52246903348594,y,4
237,0.283768386999971,0.169,0.0,0.67872398814740986,68.43578324834084,62.55,59.805607180142836,77.065959316538837,y,6
238,0.16556867960623234,0.138,0.0,0.54627071237708658,85.35831741923505,75.132,76.672569181327532,94.044065657142568,y,6
239,0.15710928661548595,0.055,0.0,0.53775266633231633,83.9138588298249,70.052,74.900420709164749,92.927296950485058,y,7
240,0.13620096924227254,0.065,0.0,0.51748756249901606,90.88004790491937,83.884,81.946045234123332,99.814050575715399,y,7
241,0.12901136095459176,0.06,0.0,0.51011137269181928,87.8940470491375,81.933,78.842686127210143,96.945407971064853,y,8
242,0.1329700093517301,0.057,0.0,0.51354001855251807,83.91946640861846,83.733,74.870196235225094,92.968736582011829,y,8
243,0.11155566868667388,0.056,0.0,0.49245944849254542,83.07962429178536,87.072,74.030912199699813,92.128336383870916,y,8
244,0.13323457166156638,0.059,0.0,0.51331757672331602,80.50328082789957,85.794,71.446785268888419,89.559776386910727,y,9
245,0.10389343810776219,0.058,0.0,0.4844393894067433,80.66001189688757,87.666,71.529812183331103,89.790211610444032,y,8
246,0.13289227872545112,0.127,0.0,0.5127751471500045,79.40658723596886,85.467,70.268740804837435,88.544433667100279,y,9
247,0.15344570264180546,0.252,0.0,0.53409084236055149,77.21508004910311,82.4,68.088163859722869,86.341996238483347,y,8
248,0.16032016524079218,0.352,0.0,0.54131474483316055,71.5512881928066,75.533,62.421839982333303,80.680736403279894,y,9
249,0.1513513523636556,0.116,0.0,0.53184583663286589,70.26893760776443,75.466,61.133770172286589,79.404105043242268,y,8
250,0.11846244216740456,0.143,0.0,0.49859551324790186,72.4698729690084,76.605,63.282720910661489,81.657025027355331,y,8
251,0.10490517768200813,0.07,0.0,0.48568606013167653,74.92668764209719,76.599,65.717912860695094,84.135462423499291,y,8
252,0.12694328318199755,0.055,0.0,0.50695087968482411,72.86298068395581,72.129,63.676991621300537,82.048969746611093,y,9
253,0.08933482560945505,0.051,0.0,0.46949822332470059,70.04337653584469,69.667,60.868508198071517,79.218244873617863,y,9
254,0.07900760004608887,0.05,0.0,0.44449257585399654,67.12925745804003,67.733,58.070996008805061,76.187518907275006,y,8
255,0.08614567899817199,0.052,0.0,0.44583415356957162,63.71468102584876,65.583,54.658204846046395,72.771157205651136,y,8
256,0.1049350340335368,0.055,0.0,0.43069853010246462,59.58966940625838,62.55,50.537676309112939,68.641662503403822,y,8
257,0.14467833935576424,0.052,0.022849895678688531,0.26650678303283992,57.946001548846965,62.467,48.918564173204999,66.973438924488931,g,9
258,0.14598152289596417,0.053,0.023318398111297323,0.26864464768063101,61.514819056601254,66.667,52.455470989011026,70.57416712419149,g,9
259,0.0950098267689265,0.053,0.0,0.41931825236631148,58.68300472414683,60.333,49.621687119085614,67.744322329208046,y,9
260,0.05069721481202688,0.053,0.0,0.37373801907658244,56.18507321888502,58.667,47.127807735481483,65.242338702288563,y,7
261,0.11115528180244855,0.046,0.0,0.42306162895769078,56.81330799169069,60.203,48.043077745104867,65.583538238276518,y,7
262,0.08030569991994474,0.053,0.0,0.38976028590244621,55.419035350859744,57.263,46.671794870096278,64.16627583162321,y,7
263,0.0799969977877279,0.052,0.0,0.32937958182504024,59.67067148116428,62.251,50.865549003441416,68.475793958887138,y,6
264,0.08386077629018183,0.051,0.0,0.32961765134724047,58.17426571022841,57.548,49.436164586834487,66.912366833622343,y,6
265,0.11929019767955742,0.061,0.0,0.36515808301940189,58.52963368666738,58.933,49.794473365595209,67.264794007739553,y,6
266,0.10523654135925452,0.061,0.0,0.34817532421183756,57.133049956493835,57.2,48.414882237297405,65.851217675690265,y,6
267,0.08721689519305471,0.058,0.0,0.32903566690424901,54.50925701675254,55.204,45.785671238075977,63.232842795429107,y,6
